Id,alphabet,Description,Category,Prevalence_20192,Prevalence_20201,Prevalence_20202,Pre_Early_Prct,Early_Outbreak_Prct,Pre_Outbreak_Prct,Pre_rank,Early_rank,Outbreak_rank,Rank_change1,Rank_change2,Rank_change3
m94211,m,"Chondromalacia, right shoulder",Diseases of the musculoskeletal system and connective tissue,12,10,10,-0.166666667,0,-0.166666667,3213,3305,3296,92,-9,83
m94262,m,"Chondromalacia, left knee",Diseases of the musculoskeletal system and connective tissue,14,12,10,-0.142857143,-0.166666667,-0.285714286,3093,3174,3296,81,122,203
m952,m,Other acquired deformity of head,Diseases of the musculoskeletal system and connective tissue,63,47,59,-0.253968254,0.255319149,-0.063492063,1593,1740,1583,147,-157,-10
m954,m,Acquired deformity of chest and rib,Diseases of the musculoskeletal system and connective tissue,30,24,24,-0.2,0,-0.2,2273,2430,2491,157,61,218
m960,m,Pseudarthrosis after fusion or arthrodesis,Diseases of the musculoskeletal system and connective tissue,335,295,294,-0.119402985,-0.003389831,-0.12238806,600,625,648,25,23,48
m961,m,"Postlaminectomy syndrome, not elsewhere classified",Diseases of the musculoskeletal system and connective tissue,316,259,283,-0.180379747,0.092664093,-0.10443038,626,679,663,53,-16,37
m96661,m,"Fracture of femur following insertion of orthopedic implant, joint prosthesis, or bone plate, right leg",Diseases of the musculoskeletal system and connective tissue,28,21,26,-0.25,0.238095238,-0.071428571,2351,2596,2388,245,-208,37
m96662,m,"Fracture of femur following insertion of orthopedic implant, joint prosthesis, or bone plate, left leg",Diseases of the musculoskeletal system and connective tissue,30,15,18,-0.5,0.2,-0.4,2271,2955,2773,684,-182,502
m96830,m,Postprocedural hemorrhage of a musculoskeletal structure following a musculoskeletal system procedure,Diseases of the musculoskeletal system and connective tissue,22,13,16,-0.409090909,0.230769231,-0.272727273,2611,3090,2891,479,-199,280
m96831,m,Postprocedural hemorrhage of a musculoskeletal structure following other procedure,Diseases of the musculoskeletal system and connective tissue,12,12,10,0,-0.166666667,-0.166666667,3205,3167,3289,-38,122,84
m96840,m,Postprocedural hematoma of a musculoskeletal structure following a musculoskeletal system procedure,Diseases of the musculoskeletal system and connective tissue,116,87,107,-0.25,0.229885057,-0.077586207,1127,1248,1145,121,-103,18
m96841,m,Postprocedural hematoma of a musculoskeletal structure following other procedure,Diseases of the musculoskeletal system and connective tissue,51,43,59,-0.156862745,0.372093023,0.156862745,1763,1816,1580,53,-236,-183
m96842,m,Postprocedural seroma of a musculoskeletal structure following a musculoskeletal system procedure,Diseases of the musculoskeletal system and connective tissue,66,47,64,-0.287878788,0.361702128,-0.03030303,1542,1737,1516,195,-221,-26
m96843,m,Postprocedural seroma of a musculoskeletal structure following other procedure,Diseases of the musculoskeletal system and connective tissue,33,10,14,-0.696969697,0.4,-0.575757576,2160,3293,3024,1133,-269,864
m9689,m,Other intraoperative and postprocedural complications and disorders of the musculoskeletal system,Diseases of the musculoskeletal system and connective tissue,44,22,38,-0.5,0.727272727,-0.136363636,1890,2530,1995,640,-535,105
m9701xa,m,"Periprosthetic fracture around internal prosthetic right hip joint, initial encounter",Diseases of the musculoskeletal system and connective tissue,179,178,208,-0.005586592,0.168539326,0.162011173,858,832,790,-26,-42,-68
m9701xd,m,"Periprosthetic fracture around internal prosthetic right hip joint, subsequent encounter",Diseases of the musculoskeletal system and connective tissue,38,31,45,-0.184210526,0.451612903,0.184210526,2029,2134,1833,105,-301,-196
m9702xa,m,"Periprosthetic fracture around internal prosthetic left hip joint, initial encounter",Diseases of the musculoskeletal system and connective tissue,155,160,172,0.032258065,0.075,0.109677419,941,884,868,-57,-16,-73
m9702xd,m,"Periprosthetic fracture around internal prosthetic left hip joint, subsequent encounter",Diseases of the musculoskeletal system and connective tissue,29,30,36,0.034482759,0.2,0.24137931,2305,2169,2027,-136,-142,-278
m9711xa,m,"Periprosthetic fracture around internal prosthetic right knee joint, initial encounter",Diseases of the musculoskeletal system and connective tissue,91,104,130,0.142857143,0.25,0.428571429,1275,1124,1009,-151,-115,-266
m9711xd,m,"Periprosthetic fracture around internal prosthetic right knee joint, subsequent encounter",Diseases of the musculoskeletal system and connective tissue,15,16,22,0.066666667,0.375,0.466666667,3017,2895,2561,-122,-334,-456
m9712xa,m,"Periprosthetic fracture around internal prosthetic left knee joint, initial encounter",Diseases of the musculoskeletal system and connective tissue,77,97,93,0.25974026,-0.041237113,0.207792208,1405,1170,1244,-235,74,-161
m9712xd,m,"Periprosthetic fracture around internal prosthetic left knee joint, subsequent encounter",Diseases of the musculoskeletal system and connective tissue,18,15,12,-0.166666667,-0.2,-0.333333333,2829,2944,3153,115,209,324
m9731xa,m,"Periprosthetic fracture around internal prosthetic right shoulder joint, initial encounter",Diseases of the musculoskeletal system and connective tissue,12,10,11,-0.166666667,0.1,-0.083333333,3192,3284,3222,92,-62,30
m978xxa,m,"Periprosthetic fracture around other internal prosthetic joint, initial encounter",Diseases of the musculoskeletal system and connective tissue,23,19,22,-0.173913043,0.157894737,-0.043478261,2548,2696,2560,148,-136,12
m979xxa,m,"Periprosthetic fracture around unspecified internal prosthetic joint, initial encounter",Diseases of the musculoskeletal system and connective tissue,16,17,12,0.0625,-0.294117647,-0.25,2943,2827,3152,-116,325,209
n009,n,Acute nephritic syndrome with unspecified morphologic changes,Diseases of the genitourinary system,20,24,12,0.2,-0.5,-0.4,2703,2419,3152,-284,733,449
n022,n,Recurrent and persistent hematuria with diffuse membranous glomerulonephritis,Diseases of the genitourinary system,16,16,14,0,-0.125,-0.125,2942,2891,3015,-51,124,73
n028,n,Recurrent and persistent hematuria with other morphologic changes,Diseases of the genitourinary system,113,141,131,0.247787611,-0.070921986,0.159292035,1141,949,1004,-192,55,-137
n029,n,Recurrent and persistent hematuria with unspecified morphologic changes,Diseases of the genitourinary system,141,136,100,-0.035460993,-0.264705882,-0.290780142,987,968,1187,-19,219,200
n040,n,Nephrotic syndrome with minor glomerular abnormality,Diseases of the genitourinary system,40,23,21,-0.425,-0.086956522,-0.475,1969,2466,2596,497,130,627
n041,n,Nephrotic syndrome with focal and segmental glomerular lesions,Diseases of the genitourinary system,32,18,23,-0.4375,0.277777778,-0.28125,2187,2746,2512,559,-234,325
n049,n,Nephrotic syndrome with unspecified morphologic changes,Diseases of the genitourinary system,243,225,225,-0.074074074,0,-0.074074074,737,744,758,7,14,21
n051,n,Unspecified nephritic syndrome with focal and segmental glomerular lesions,Diseases of the genitourinary system,18,27,32,0.5,0.185185185,0.777777778,2822,2280,2162,-542,-118,-660
n057,n,Unspecified nephritic syndrome with diffuse crescentic glomerulonephritis,Diseases of the genitourinary system,10,14,14,0.4,0,0.4,3290,3006,3009,-284,3,-281
n058,n,Unspecified nephritic syndrome with other morphologic changes,Diseases of the genitourinary system,23,20,21,-0.130434783,0.05,-0.086956522,2543,2636,2593,93,-43,50
n059,n,Unspecified nephritic syndrome with unspecified morphologic changes,Diseases of the genitourinary system,72,69,68,-0.041666667,-0.014492754,-0.055555556,1460,1419,1459,-41,40,-1
n08,n,Glomerular disorders in diseases classified elsewhere,Diseases of the genitourinary system,25,25,17,0,-0.32,-0.32,2459,2364,2812,-95,448,353
n10,n,Acute pyelonephritis,Diseases of the genitourinary system,2426,1964,1919,-0.190436933,-0.022912424,-0.208985985,144,164,182,20,18,38
n111,n,Chronic obstructive pyelonephritis,Diseases of the genitourinary system,28,32,30,0.142857143,-0.0625,0.071428571,2332,2093,2229,-239,136,-103
n119,n,"Chronic tubulo-interstitial nephritis, unspecified",Diseases of the genitourinary system,44,39,42,-0.113636364,0.076923077,-0.045454545,1881,1907,1894,26,-13,13
n12,n,"Tubulo-interstitial nephritis, not specified as acute or chronic",Diseases of the genitourinary system,1670,1498,1490,-0.102994012,-0.005340454,-0.107784431,202,214,220,12,6,18
n130,n,Hydronephrosis with ureteropelvic junction obstruction,Diseases of the genitourinary system,43,46,56,0.069767442,0.217391304,0.302325581,1901,1745,1612,-156,-133,-289
n131,n,"Hydronephrosis with ureteral stricture, not elsewhere classified",Diseases of the genitourinary system,361,349,305,-0.033240997,-0.126074499,-0.155124654,571,555,630,-16,75,59
n132,n,Hydronephrosis with renal and ureteral calculous obstruction,Diseases of the genitourinary system,999,842,911,-0.157157157,0.081947743,-0.088088088,286,314,311,28,-3,25
n1330,n,Unspecified hydronephrosis,Diseases of the genitourinary system,1553,1460,1468,-0.059884095,0.005479452,-0.054732775,211,218,222,7,4,11
n1339,n,Other hydronephrosis,Diseases of the genitourinary system,160,140,166,-0.125,0.185714286,0.0375,908,943,876,35,-67,-32
n134,n,Hydroureter,Diseases of the genitourinary system,102,118,118,0.156862745,0,0.156862745,1191,1043,1072,-148,29,-119
n135,n,Crossing vessel and stricture of ureter without hydronephrosis,Diseases of the genitourinary system,116,137,119,0.181034483,-0.131386861,0.025862069,1117,957,1065,-160,108,-52
n136,n,Pyonephrosis,Diseases of the genitourinary system,2942,2869,2912,-0.024813052,0.014987801,-0.010197145,123,124,125,1,1,2
n1370,n,"Vesicoureteral-reflux, unspecified",Diseases of the genitourinary system,128,105,117,-0.1796875,0.114285714,-0.0859375,1037,1105,1074,68,-31,37
n13729,n,"Vesicoureteral-reflux with reflux nephropathy without hydroureter, unspecified",Diseases of the genitourinary system,21,20,13,-0.047619048,-0.35,-0.380952381,2628,2621,3062,-7,441,434
n138,n,Other obstructive and reflux uropathy,Diseases of the genitourinary system,1423,1292,1284,-0.09205903,-0.00619195,-0.097680956,225,237,244,12,7,19
n139,n,"Obstructive and reflux uropathy, unspecified",Diseases of the genitourinary system,633,533,619,-0.157977883,0.161350844,-0.022116904,398,423,399,25,-24,1
n140,n,Analgesic nephropathy,Diseases of the genitourinary system,46,33,26,-0.282608696,-0.212121212,-0.434782609,1830,2046,2358,216,312,528
n141,n,"Nephropathy induced by other drugs, medicaments and biological substances",Diseases of the genitourinary system,559,575,514,0.02862254,-0.106086957,-0.080500894,429,408,455,-21,47,26
n142,n,"Nephropathy induced by unspecified drug, medicament or biological substance",Diseases of the genitourinary system,16,20,13,0.25,-0.35,-0.1875,2915,2617,3058,-298,441,143
n151,n,Renal and perinephric abscess,Diseases of the genitourinary system,180,177,174,-0.016666667,-0.016949153,-0.033333333,845,823,851,-22,28,6
n159,n,"Renal tubulo-interstitial disease, unspecified",Diseases of the genitourinary system,24,31,19,0.291666667,-0.387096774,-0.208333333,2481,2109,2678,-372,569,197
n16,n,Renal tubulo-interstitial disorders in diseases classified elsewhere,Diseases of the genitourinary system,170,139,105,-0.182352941,-0.244604317,-0.382352941,877,943,1135,66,192,258
n170,n,Acute kidney failure with tubular necrosis,Diseases of the genitourinary system,5805,6311,7267,0.087166236,0.15148154,0.251851852,65,56,50,-9,-6,-15
n171,n,Acute kidney failure with acute cortical necrosis,Diseases of the genitourinary system,13,29,26,1.230769231,-0.103448276,1,3103,2175,2354,-928,179,-749
n178,n,Other acute kidney failure,Diseases of the genitourinary system,376,325,302,-0.135638298,-0.070769231,-0.196808511,546,577,627,31,50,81
n179,n,"Acute kidney failure, unspecified",Diseases of the genitourinary system,43250,42852,47086,-0.009202312,0.09880519,0.088693642,5,4,6,-1,2,1
n181,n,"Chronic kidney disease, stage 1",Diseases of the genitourinary system,242,193,209,-0.202479339,0.082901554,-0.136363636,727,793,776,66,-17,49
n182,n,"Chronic kidney disease, stage 2 (mild)",Diseases of the genitourinary system,2247,2141,2356,-0.04717401,0.100420364,0.048509123,152,151,145,-1,-6,-7
n184,n,"Chronic kidney disease, stage 4 (severe)",Diseases of the genitourinary system,4595,4371,4400,-0.04874864,0.006634637,-0.042437432,86,87,93,1,6,7
n185,n,"Chronic kidney disease, stage 5",Diseases of the genitourinary system,508,517,455,0.017716535,-0.119922631,-0.104330709,456,431,484,-25,53,28
n186,n,End stage renal disease,Diseases of the genitourinary system,11130,11113,11507,-0.001527403,0.035453973,0.033872417,27,27,25,0,-2,-2
n189,n,"Chronic kidney disease, unspecified",Diseases of the genitourinary system,10439,10121,10108,-0.030462688,-0.001284458,-0.031708018,28,29,32,1,3,4
n19,n,Unspecified kidney failure,Diseases of the genitourinary system,156,135,162,-0.134615385,0.2,0.038461538,914,946,871,32,-75,-43
n200,n,Calculus of kidney,Diseases of the genitourinary system,2489,2098,2107,-0.157091201,0.0042898,-0.153475291,132,151,162,19,11,30
n201,n,Calculus of ureter,Diseases of the genitourinary system,306,260,246,-0.150326797,-0.053846154,-0.196078431,624,660,705,36,45,81
n202,n,Calculus of kidney with calculus of ureter,Diseases of the genitourinary system,301,308,286,0.023255814,-0.071428571,-0.049833887,634,592,641,-42,49,7
n209,n,"Urinary calculus, unspecified",Diseases of the genitourinary system,26,17,23,-0.346153846,0.352941176,-0.115384615,2381,2781,2476,400,-305,95
n210,n,Calculus in bladder,Diseases of the genitourinary system,292,272,233,-0.068493151,-0.143382353,-0.202054795,646,640,725,-6,85,79
n23,n,Unspecified renal colic,Diseases of the genitourinary system,68,79,66,0.161764706,-0.164556962,-0.029411765,1473,1274,1454,-199,180,-19
n250,n,Renal osteodystrophy,Diseases of the genitourinary system,284,191,212,-0.327464789,0.109947644,-0.253521127,655,791,758,136,-33,103
n251,n,Nephrogenic diabetes insipidus,Diseases of the genitourinary system,26,25,19,-0.038461538,-0.24,-0.269230769,2378,2327,2659,-51,332,281
n2581,n,Secondary hyperparathyroidism of renal origin,Diseases of the genitourinary system,1739,1695,1852,-0.025301898,0.092625369,0.064979873,187,185,179,-2,-6,-8
n2589,n,Other disorders resulting from impaired renal tubular function,Diseases of the genitourinary system,185,196,190,0.059459459,-0.030612245,0.027027027,815,776,802,-39,26,-13
n261,n,Atrophy of kidney (terminal),Diseases of the genitourinary system,253,233,233,-0.079051383,0,-0.079051383,697,702,724,5,22,27
n269,n,"Renal sclerosis, unspecified",Diseases of the genitourinary system,59,59,55,0,-0.06779661,-0.06779661,1600,1511,1602,-89,91,2
n270,n,"Small kidney, unilateral",Diseases of the genitourinary system,31,21,28,-0.322580645,0.333333333,-0.096774194,2177,2536,2260,359,-276,83
n271,n,"Small kidney, bilateral",Diseases of the genitourinary system,36,31,20,-0.138888889,-0.35483871,-0.444444444,2023,2088,2599,65,511,576
